VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,2020-02-11 13:38:56,2020-02-11 14:29:26,N,5,119,242,1,5.8,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2020-02-14 14:04:11,2020-02-14 14:04:24,N,1,244,244,1,6.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,0.0
1,2020-02-18 14:19:56,2020-02-18 14:40:55,N,5,242,94,1,3.6,13.0,0.0,0.0,0.0,0.0,,0.0,13.0,5,2.0,0.0
1,2020-02-18 18:13:31,2020-02-18 18:21:16,N,5,31,3,1,1.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2020-02-19 15:28:33,2020-02-19 15:53:27,N,5,242,235,1,4.2,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2020-02-24 11:03:40,2020-02-24 11:31:24,N,1,42,263,1,3.7,18.5,2.75,0.5,0.0,0.0,,0.3,22.05,5,1.0,2.75
1,2020-02-24 15:28:20,2020-02-24 15:59:40,N,5,220,60,1,7.8,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,5,2.0,0.0
1,2020-02-24 16:55:23,2020-02-24 17:13:55,N,5,242,20,1,3.0,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,5,2.0,0.0
1,2020-02-24 19:07:46,2020-02-24 19:08:00,N,1,236,236,1,0.8,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,0.0
1,2020-02-25 08:48:25,2020-02-25 08:54:46,N,1,166,41,1,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,5,1.0,0.0
1,2020-02-29 04:57:49,2020-02-29 05:35:14,N,1,7,21,2,15.6,44.5,0.5,0.5,0.0,0.0,,0.3,45.8,5,1.0,0.0
1,2019-02-01 19:18:50,2019-02-01 19:31:28,N,1,65,61,1,2.0,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,5,1.0,0.0
1,2019-02-02 21:53:00,2019-02-02 22:16:56,N,1,210,123,1,1.5,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,5,1.0,0.0
1,2019-02-03 21:17:50,2019-02-03 21:46:24,N,1,166,82,1,8.6,28.5,0.5,0.5,0.0,5.76,,0.3,35.56,5,1.0,0.0
1,2019-02-04 16:06:31,2019-02-04 16:33:50,N,1,60,60,2,1.6,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,5,1.0,0.0
1,2019-02-06 09:42:39,2019-02-06 10:04:15,N,5,247,242,1,8.3,14.0,0.0,0.0,0.0,0.0,,0.0,14.0,5,2.0,0.0
1,2019-02-06 16:42:57,2019-02-06 17:05:22,N,1,41,238,2,2.6,15.5,3.75,0.5,0.0,0.0,,0.3,20.05,5,1.0,2.75
1,2019-02-06 18:07:37,2019-02-06 18:07:53,N,1,75,75,1,1.5,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,5,1.0,0.0
1,2019-02-07 12:46:49,2019-02-07 13:16:47,N,5,116,3,1,9.2,25.0,0.0,0.0,0.0,0.0,,0.0,25.0,5,2.0,0.0
1,2019-02-08 12:11:23,2019-02-08 12:35:16,N,5,94,208,1,7.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2019-02-08 13:43:07,2019-02-08 14:24:12,N,1,220,137,1,12.7,39.0,0.0,0.5,0.0,0.0,,0.3,39.8,5,1.0,2.75
1,2019-02-09 10:58:27,2019-02-09 11:14:38,N,1,95,95,1,1.8,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,5,1.0,0.0
1,2019-02-09 15:32:23,2019-02-09 15:46:57,N,1,20,259,1,4.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2019-02-12 13:51:37,2019-02-12 14:20:28,N,5,242,169,2,3.8,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2019-02-14 13:46:09,2019-02-14 14:08:06,N,1,33,181,1,2.6,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,5,1.0,0.0
1,2019-02-14 15:09:03,2019-02-14 15:25:23,N,5,126,242,1,4.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2019-02-15 10:38:15,2019-02-15 10:39:07,N,1,75,75,1,0.1,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,0.0
1,2019-02-15 13:55:59,2019-02-15 14:02:04,N,1,97,49,1,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,5,1.0,0.0
1,2019-02-15 15:22:53,2019-02-15 16:03:18,N,1,244,141,1,8.6,32.5,2.75,0.5,0.0,0.0,,0.3,36.05,5,1.0,2.75
1,2019-02-19 11:02:39,2019-02-19 11:39:31,N,5,168,242,2,6.9,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,5,2.0,0.0
1,2019-02-19 12:34:01,2019-02-19 17:18:47,N,1,134,134,3,23.6,172.5,2.75,0.5,0.0,0.0,,0.3,176.05,5,1.0,2.75
1,2019-02-19 15:37:50,2019-02-19 15:39:39,N,1,75,236,1,0.2,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,5,1.0,0.0
1,2019-02-22 14:58:23,2019-02-22 14:58:45,Y,1,145,145,1,1.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,0.0
1,2019-02-26 09:01:55,2019-02-26 09:15:00,N,1,17,61,1,1.5,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,5,1.0,0.0
1,2019-02-26 12:59:48,2019-02-26 13:27:24,N,1,41,246,2,6.5,25.0,2.75,0.5,0.0,0.0,,0.3,28.55,5,1.0,2.75
1,2019-02-26 15:45:47,2019-02-26 15:59:42,N,1,65,17,3,2.0,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,5,1.0,0.0
1,2019-02-26 17:35:26,2019-02-26 18:12:50,N,1,75,95,2,11.4,36.0,1.0,0.5,0.0,5.76,,0.3,43.56,5,1.0,0.0
1,2019-02-26 18:31:03,2019-02-26 18:38:00,N,1,160,102,2,1.1,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,5,1.0,0.0
1,2019-02-28 13:45:59,2019-02-28 13:55:06,N,1,42,74,1,1.4,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,5,1.0,0.0
1,2019-02-28 14:20:24,2019-02-28 14:27:47,N,1,168,168,1,1.1,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,5,1.0,0.0
1,2019-02-28 17:23:36,2019-02-28 18:23:00,N,1,244,19,1,17.2,52.5,1.0,0.5,0.0,5.76,,0.3,60.06,5,1.0,0.0
1,2019-02-28 18:44:55,2019-02-28 19:11:57,N,1,101,264,2,6.2,23.0,1.0,0.5,0.0,0.0,,0.3,24.8,5,1.0,0.0
1,2019-02-28 20:45:27,2019-02-28 20:50:16,N,1,39,39,1,1.1,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,5,1.0,0.0
1,2019-11-01 03:27:07,2019-11-01 03:27:10,N,1,173,173,1,1.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,5,1.0,0.0
1,2019-11-01 12:45:03,2019-11-01 13:04:46,N,5,60,185,1,4.1,14.0,0.0,0.0,0.0,0.0,,0.0,14.0,5,2.0,0.0
1,2019-11-07 16:37:49,2019-11-07 16:38:29,N,5,196,196,1,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
1,2019-11-07 16:39:00,2019-11-07 16:39:13,N,3,196,196,2,0.1,20.0,1.0,0.0,0.0,0.0,,0.3,21.3,5,1.0,0.0
1,2019-11-16 01:45:22,2019-11-16 01:50:07,N,1,80,255,1,0.9,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,5,1.0,0.0
1,2019-11-26 09:29:09,2019-11-26 09:29:13,N,1,42,42,1,0.8,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,5,1.0,0.0
1,2019-11-30 03:48:30,2019-11-30 03:51:54,N,1,129,260,1,0.9,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,5,1.0,0.0
1,2020-05-02 16:34:38,2020-05-02 16:41:59,N,1,74,42,1,1.5,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,5,1.0,0.0
1,2020-05-13 20:17:29,2020-05-13 20:26:03,Y,1,41,141,1,2.3,9.5,3.25,0.5,0.0,0.0,,0.3,13.55,5,1.0,2.75
1,2020-09-26 02:37:39,2020-09-26 02:38:40,N,1,227,228,1,0.1,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,5,1.0,0.0
1,2019-10-08 09:17:26,2019-10-08 09:39:51,N,1,243,18,1,2.3,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,5,1.0,0.0
1,2019-10-08 09:43:46,2019-10-08 09:44:25,N,1,242,242,2,6.9,26.0,0.0,0.5,0.0,0.0,,0.3,26.8,5,1.0,0.0
1,2019-10-09 16:43:14,2019-10-09 16:58:04,N,1,116,74,1,3.0,13.0,1.0,0.5,0.0,0.0,,0.3,14.8,5,1.0,0.0
1,2019-10-12 04:14:27,2019-10-12 04:24:59,N,1,225,225,1,1.3,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,5,1.0,0.0
1,2019-10-15 14:26:51,2019-10-15 14:52:08,N,1,119,259,1,7.9,26.5,0.0,0.5,0.0,0.0,,0.3,27.3,5,1.0,0.0
1,2019-10-19 10:39:04,2019-10-19 11:21:41,N,1,195,48,2,8.5,32.0,2.75,0.5,0.0,0.0,,0.3,35.55,5,1.0,2.75
1,2019-10-19 12:04:21,2019-10-19 13:49:22,N,1,134,95,2,19.0,82.0,2.75,0.5,0.0,6.12,,0.3,91.67,5,1.0,2.75
1,2019-10-26 09:08:51,2019-10-26 09:46:26,N,1,195,230,2,10.7,34.0,2.75,0.5,0.0,0.0,,0.3,37.55,5,1.0,2.75
1,2019-10-26 20:43:34,2019-10-26 20:54:25,N,1,236,142,1,2.2,10.0,3.25,0.5,0.0,0.0,,0.3,14.05,5,1.0,2.75
1,2019-10-28 11:55:09,2019-10-28 12:05:22,N,5,168,159,1,1.5,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,5,2.0,0.0
1,2019-10-28 15:00:40,2019-10-28 15:22:54,N,1,85,77,1,3.8,17.0,0.0,0.5,0.0,0.0,,0.3,17.8,5,1.0,0.0
1,2019-10-29 17:30:59,2019-10-29 17:42:39,N,1,166,152,1,1.4,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,5,1.0,0.0
1,2019-10-30 14:44:27,2019-10-30 14:58:28,N,1,152,243,1,2.4,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,5,1.0,0.0
1,2019-10-31 16:16:56,2019-10-31 16:31:12,N,5,82,82,2,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5,2.0,0.0
